  # frame#    Prot_CA   Prot_Backbone  Prot_Sidechain  Prot_All_Heavy Lig_wrt_Protein  Lig_wrt_Ligand
       358      4.354           4.356           5.350           4.778           7.082           2.535
       359      4.563           4.576           5.532           4.976           7.282           2.796
       360      4.556           4.565           5.465           4.942           7.165           2.802
       361      4.402           4.410           5.323           4.795           7.130           2.285
       362      4.492           4.496           5.452           4.896           6.940           2.576
       363      4.481           4.473           5.437           4.878           6.924           2.363
       364      4.343           4.349           5.298           4.750           7.216           2.469
       365      4.369           4.368           5.308           4.761           7.014           1.837
       366      4.274           4.274           5.236           4.676           6.470           1.898
       367      4.204           4.206           5.177           4.614           6.842           1.795
       368      4.382           4.385           5.328           4.785           6.764           1.819
       369      4.745           4.744           5.644           5.121           6.883           1.816
       370      4.355           4.357           5.346           4.777           7.172           2.408
       371      4.532           4.533           5.503           4.943           7.088           2.221
       372      4.453           4.456           5.423           4.871           7.103           2.525
       373      4.479           4.478           5.447           4.891           8.029           2.675
       374      4.425           4.427           5.413           4.849           7.669           2.567
       375      4.334           4.337           5.350           4.772           7.478           2.656
       376      4.537           4.542           5.501           4.953           7.801           2.374
       377      4.380           4.389           5.370           4.803           7.469           2.089
       378      4.401           4.404           5.378           4.814           8.525           1.894
       379      4.312           4.316           5.291           4.731           8.645           2.146
       380      4.172           4.180           5.180           4.608           8.519           3.684
       381      4.210           4.218           5.177           4.623           8.588           2.496
       382      4.257           4.260           5.246           4.681           7.996           3.192
       383      4.440           4.445           5.382           4.842           8.357           2.697
       384      4.619           4.615           5.616           5.040           7.787           3.310
       385      4.358           4.368           5.315           4.769           8.383           3.384
       386      4.293           4.301           5.296           4.728           8.141           3.168
       387      4.221           4.227           5.234           4.660           8.230           3.407
       388      4.216           4.222           5.224           4.654           8.070           3.498
       389      4.395           4.400           5.350           4.805           6.702           3.206
       390      4.081           4.088           5.091           4.522           7.508           3.383
       391      4.227           4.232           5.223           4.659           8.281           3.317
       392      4.372           4.377           5.330           4.785           8.211           3.303
       393      4.359           4.364           5.373           4.799           8.465           2.667
       394      4.417           4.420           5.398           4.837           8.013           3.075
       395      4.202           4.210           5.221           4.639           8.133           3.371
       396      4.512           4.522           5.459           4.918           7.762           3.277
       397      4.279           4.291           5.280           4.718           8.353           3.009
